timeExec, class, mops, benchmark, nNos, nCores
12.13
12.10
12.10
12.10
12.10
12.10
12.10
12.10
12.10
12.09
12.10
12.10
12.10
12.09
12.09
12.09
12.11
12.09
12.09
12.09
